Level_Number,Level_Energy,Protons,Neutrons,Atomic_Mass_Micro,Element_w_A,Level_Energy_SQRT,Level_Number_SQRT
2,0.042852,96,150,246067222.08200002,246Cm,0.20700724624998035,1.4142135623730951
3,0.141989,96,150,246067222.08200002,246Cm,0.37681427786112354,1.7320508075688772
4,0.29489,96,150,246067222.08200002,246Cm,0.543037751910491,2.0
5,0.5005,96,150,246067222.08200002,246Cm,0.7074602462329597,2.23606797749979
6,0.7533,96,150,246067222.08200002,246Cm,0.867928568489366,2.449489742783178
7,0.841671,96,150,246067222.08200002,246Cm,0.9174262913171826,2.6457513110645907
8,0.876434,96,150,246067222.08200002,246Cm,0.9361805381442193,2.8284271247461903
9,0.9233,96,150,246067222.08200002,246Cm,0.9608850087289321,3.0
10,0.9806,96,150,246067222.08200002,246Cm,0.9902524930541705,3.1622776601683795
11,1.0501,96,150,246067222.08200002,246Cm,1.0247438704378768,3.3166247903554
12,1.0515,96,150,246067222.08200002,246Cm,1.0254267404354152,3.4641016151377544
13,1.059,96,150,246067222.08200002,246Cm,1.0290772565750348,3.605551275463989
14,1.078845,96,150,246067222.08200002,246Cm,1.0386746362552617,3.7416573867739413
15,1.104854,96,150,246067222.08200002,246Cm,1.0511203546692454,3.872983346207417
16,1.12426,96,150,246067222.08200002,246Cm,1.0603112750508692,4.0
17,1.128012,96,150,246067222.08200002,246Cm,1.0620790930999442,4.123105625617661
18,1.1288,96,150,246067222.08200002,246Cm,1.0624499988234741,4.242640687119285
19,1.1654799999999998,96,150,246067222.08200002,246Cm,1.079573990053484,4.358898943540674
20,1.17472,96,150,246067222.08200002,246Cm,1.0838450073695962,4.47213595499958
21,1.1797,96,150,246067222.08200002,246Cm,1.0861399541495562,4.58257569495584
22,1.21052,96,150,246067222.08200002,246Cm,1.1002363382473785,4.69041575982343
23,1.21995,96,150,246067222.08200002,246Cm,1.1045134675503057,4.795831523312719
24,1.221,96,150,246067222.08200002,246Cm,1.1049886877249016,4.898979485566356
25,1.249768,96,150,246067222.08200002,246Cm,1.1179302303811272,5.0
26,1.2893,96,150,246067222.08200002,246Cm,1.1354734695271396,5.0990195135927845
27,1.30043,96,150,246067222.08200002,246Cm,1.1403639769827878,5.196152422706632
28,1.31756,96,150,246067222.08200002,246Cm,1.1478501644378503,5.291502622129181
29,1.34015,96,150,246067222.08200002,246Cm,1.157648478597886,5.385164807134504
30,1.348856,96,150,246067222.08200002,246Cm,1.1614026003070599,5.477225575051661
31,1.366623,96,150,246067222.08200002,246Cm,1.169026518091014,5.5677643628300215
32,1.3792200000000001,96,150,246067222.08200002,246Cm,1.1744019754751778,5.656854249492381
33,1.3871,96,150,246067222.08200002,246Cm,1.1777520961560628,5.744562646538029
34,1.397,96,150,246067222.08200002,246Cm,1.1819475453673907,5.830951894845301
1,0.0,96,151,247070352.72599998,247Cm,0.0,1.0
2,0.06167,96,151,247070352.72599998,247Cm,0.24833445189904682,1.4142135623730951
3,0.13465,96,151,247070352.72599998,247Cm,0.36694686263817544,1.7320508075688772
4,0.219,96,151,247070352.72599998,247Cm,0.4679743582719036,2.0
5,0.22738000000000003,96,151,247070352.72599998,247Cm,0.4768437899354463,2.23606797749979
6,0.26586,96,151,247070352.72599998,247Cm,0.5156161362874517,2.449489742783178
7,0.28541,96,151,247070352.72599998,247Cm,0.5342377747782349,2.6457513110645907
8,0.309,96,151,247070352.72599998,247Cm,0.5558776843874919,2.8284271247461903
9,0.3183,96,151,247070352.72599998,247Cm,0.5641808220774612,3.0
10,0.336,96,151,247070352.72599998,247Cm,0.5796550698475775,3.1622776601683795
11,0.3459,96,151,247070352.72599998,247Cm,0.5881326381013045,3.3166247903554
12,0.37,96,151,247070352.72599998,247Cm,0.6082762530298219,3.4641016151377544
13,0.381,96,151,247070352.72599998,247Cm,0.6172519744804386,3.605551275463989
14,0.398,96,151,247070352.72599998,247Cm,0.6308724118235002,3.7416573867739413
15,0.4049,96,151,247070352.72599998,247Cm,0.6363175307973213,3.872983346207417
16,0.417,96,151,247070352.72599998,247Cm,0.6457553716385176,4.0
17,0.433,96,151,247070352.72599998,247Cm,0.6580273550544841,4.123105625617661
18,0.439,96,151,247070352.72599998,247Cm,0.6625707509390978,4.242640687119285
19,0.448,96,151,247070352.72599998,247Cm,0.6693280212272604,4.358898943540674
20,0.506,96,151,247070352.72599998,247Cm,0.7113367697511496,4.47213595499958
21,0.5167,96,151,247070352.72599998,247Cm,0.7188184749990779,4.58257569495584
22,0.51858,96,151,247070352.72599998,247Cm,0.7201249891511889,4.69041575982343
23,0.55,96,151,247070352.72599998,247Cm,0.7416198487095663,4.795831523312719
24,0.5817,96,151,247070352.72599998,247Cm,0.7626925986267338,4.898979485566356
25,0.592,96,151,247070352.72599998,247Cm,0.7694153624668538,5.0
26,0.604,96,151,247070352.72599998,247Cm,0.7771743691090179,5.0990195135927845
27,0.668,96,151,247070352.72599998,247Cm,0.817312669668102,5.196152422706632
28,0.687,96,151,247070352.72599998,247Cm,0.8288546314040841,5.291502622129181
29,0.699,96,151,247070352.72599998,247Cm,0.8360621986431392,5.385164807134504
1,0.0,96,152,248072349.10099998,248Cm,0.0,1.0
2,0.0434,96,152,248072349.10099998,248Cm,0.2083266665599966,1.4142135623730951
3,0.1436,96,152,248072349.10099998,248Cm,0.3789459064299283,1.7320508075688772
4,0.2981,96,152,248072349.10099998,248Cm,0.5459853477887479,2.0
5,0.505,96,152,248072349.10099998,248Cm,0.7106335201775947,2.23606797749979
6,0.7607,96,152,248072349.10099998,248Cm,0.8721811738394725,2.449489742783178
7,1.049,96,152,248072349.10099998,248Cm,1.0242070103255494,2.6457513110645907
8,1.0491,96,152,248072349.10099998,248Cm,1.0242558274181308,2.8284271247461903
9,1.0613,96,152,248072349.10099998,248Cm,1.030194156457898,3.0
10,1.084,96,152,248072349.10099998,248Cm,1.0411532067856297,3.1622776601683795
11,1.094,96,152,248072349.10099998,248Cm,1.0459445491994306,3.3166247903554
12,1.126,96,152,248072349.10099998,248Cm,1.0611314715905846,3.4641016151377544
13,1.143,96,152,248072349.10099998,248Cm,1.0691117808723276,3.605551275463989
14,1.172,96,152,248072349.10099998,248Cm,1.0825894882179485,3.7416573867739413
15,1.222,96,152,248072349.10099998,248Cm,1.1054410884348382,3.872983346207417
16,1.235,96,152,248072349.10099998,248Cm,1.1113055385446435,4.0
17,1.302,96,152,248072349.10099998,248Cm,1.141052146047673,4.123105625617661
18,1.314,96,152,248072349.10099998,248Cm,1.146298390472568,4.242640687119285
19,1.353,96,152,248072349.10099998,248Cm,1.1631852818876278,4.358898943540674
20,1.394,96,152,248072349.10099998,248Cm,1.1806777714516352,4.47213595499958
21,1.4025,96,152,248072349.10099998,248Cm,1.1842719282327012,4.58257569495584
22,1.435,96,152,248072349.10099998,248Cm,1.1979148550710939,4.69041575982343
23,1.464,96,152,248072349.10099998,248Cm,1.2099586769803339,4.795831523312719
24,1.482,96,152,248072349.10099998,248Cm,1.2173742234826561,4.898979485566356
25,1.509,96,152,248072349.10099998,248Cm,1.2284136111261548,5.0
1,0.0,96,153,249075954.00599998,249Cm,0.0,1.0
2,0.026236000000000002,96,153,249075954.00599998,249Cm,0.16197530676001204,1.4142135623730951
3,0.048205,96,153,249075954.00599998,249Cm,0.21955637089367278,1.7320508075688772
4,0.048760000000000005,96,153,249075954.00599998,249Cm,0.22081666603768837,2.0
5,0.10949,96,153,249075954.00599998,249Cm,0.3308927318633638,2.23606797749979
6,0.11017300000000001,96,153,249075954.00599998,249Cm,0.33192318388446446,2.449489742783178
7,0.1484,96,153,249075954.00599998,249Cm,0.38522720568516444,2.6457513110645907
8,0.18277000000000002,96,153,249075954.00599998,249Cm,0.42751608156886917,2.8284271247461903
9,0.207998,96,153,249075954.00599998,249Cm,0.45606797738933613,3.0
10,0.242004,96,153,249075954.00599998,249Cm,0.49193902061129485,3.1622776601683795
11,0.24477,96,153,249075954.00599998,249Cm,0.4947423571921046,3.3166247903554
12,0.2688,96,153,249075954.00599998,249Cm,0.5184592558726288,3.4641016151377544
13,0.28902,96,153,249075954.00599998,249Cm,0.5376058035401031,3.605551275463989
14,0.299,96,153,249075954.00599998,249Cm,0.5468089245796927,3.7416573867739413
15,0.3069,96,153,249075954.00599998,249Cm,0.5539855593785816,3.872983346207417
16,0.35,96,153,249075954.00599998,249Cm,0.5916079783099616,4.0
17,0.37523,96,153,249075954.00599998,249Cm,0.6125602011231223,4.123105625617661
18,0.42977,96,153,249075954.00599998,249Cm,0.6555684556169554,4.242640687119285
19,0.452,96,153,249075954.00599998,249Cm,0.6723094525588644,4.358898943540674
20,0.470208,96,153,249075954.00599998,249Cm,0.6857171428511906,4.47213595499958
21,0.494486,96,153,249075954.00599998,249Cm,0.7031969852040039,4.58257569495584
22,0.4986,96,153,249075954.00599998,249Cm,0.7061161377563892,4.69041575982343
23,0.5020100000000001,96,153,249075954.00599998,249Cm,0.7085266402895519,4.795831523312719
24,0.518,96,153,249075954.00599998,249Cm,0.7197221686178633,4.898979485566356
25,0.5264300000000001,96,153,249075954.00599998,249Cm,0.725554960013368,5.0
26,0.52964,96,153,249075954.00599998,249Cm,0.727763697912997,5.0990195135927845
27,0.533,96,153,249075954.00599998,249Cm,0.7300684899377592,5.196152422706632
28,0.546854,96,153,249075954.00599998,249Cm,0.7394957741596634,5.291502622129181
29,0.5775100000000001,96,153,249075954.00599998,249Cm,0.7599407871670003,5.385164807134504
30,0.578435,96,153,249075954.00599998,249Cm,0.7605491437113056,5.477225575051661
31,0.593,96,153,249075954.00599998,249Cm,0.7700649323271382,5.5677643628300215
32,0.604,96,153,249075954.00599998,249Cm,0.7771743691090179,5.656854249492381
1,0.0,97,147,244065179.039,244Bk,0.0,1.0
1,0.0,97,148,245066359.885,245Bk,0.0,1.0
1,0.0,97,149,246068671.367,246Bk,0.0,1.0
1,0.0,97,150,247070305.94,247Bk,0.0,1.0
2,0.0299,97,150,247070305.94,247Bk,0.17291616465790582,1.4142135623730951
3,0.0408,97,150,247070305.94,247Bk,0.20199009876724155,1.7320508075688772
4,0.0716,97,150,247070305.94,247Bk,0.26758176320519306,2.0
5,0.0828,97,150,247070305.94,247Bk,0.28774989139876317,2.23606797749979
6,0.1255,97,150,247070305.94,247Bk,0.354259791678367,2.449489742783178
7,0.137,97,150,247070305.94,247Bk,0.37013511046643494,2.6457513110645907
8,0.196,97,150,247070305.94,247Bk,0.4427188724235731,2.8284271247461903
9,0.265,97,150,247070305.94,247Bk,0.51478150704935,3.0
10,0.3349,97,150,247070305.94,247Bk,0.5787054518492114,3.1622776601683795
11,0.3781,97,150,247070305.94,247Bk,0.6148983655857283,3.3166247903554
12,0.4478,97,150,247070305.94,247Bk,0.6691786009728643,3.4641016151377544
13,0.487,97,150,247070305.94,247Bk,0.697853852894716,3.605551275463989
14,0.4894,97,150,247070305.94,247Bk,0.6995712972957081,3.7416573867739413
15,0.518,97,150,247070305.94,247Bk,0.7197221686178633,3.872983346207417
16,0.541,97,150,247070305.94,247Bk,0.7355270219373317,4.0
1,0.0,97,151,248073087.0,248Bk,0.0,1.0
1,0.0,97,152,249074983.182,249Bk,0.0,1.0
2,0.008777,97,152,249074983.182,249Bk,0.09368564457802486,1.4142135623730951
3,0.039622000000000004,97,152,249074983.182,249Bk,0.1990527568259229,1.7320508075688772
4,0.041805,97,152,249074983.182,249Bk,0.20446271053666484,2.0
5,0.082599,97,152,249074983.182,249Bk,0.28740041753623113,2.23606797749979
6,0.09375900000000001,97,152,249074983.182,249Bk,0.3062009144336444,2.449489742783178
7,0.137712,97,152,249074983.182,249Bk,0.3710956749950072,2.6457513110645907
8,0.155854,97,152,249074983.182,249Bk,0.39478348496359367,2.8284271247461903
9,0.204575,97,152,249074983.182,249Bk,0.452299679416203,3.0
10,0.229242,97,152,249074983.182,249Bk,0.47879223051340336,3.1622776601683795
11,0.28313299999999997,97,152,249074983.182,249Bk,0.5321024337474881,3.3166247903554
12,0.311857,97,152,249074983.182,249Bk,0.5584415815463601,3.4641016151377544
13,0.373181,97,152,249074983.182,249Bk,0.6108854229722624,3.605551275463989
14,0.377562,97,152,249074983.182,249Bk,0.6144607391851818,3.7416573867739413
15,0.389171,97,152,249074983.182,249Bk,0.6238357155533819,3.872983346207417
16,0.41068999999999994,97,152,249074983.182,249Bk,0.6408509967223269,4.0
17,0.42136599999999996,97,152,249074983.182,249Bk,0.6491271061972378,4.123105625617661
18,0.428958,97,152,249074983.182,249Bk,0.6549488529648708,4.242640687119285
19,0.47366,97,152,249074983.182,249Bk,0.6882296128473404,4.358898943540674
20,0.47500200000000004,97,152,249074983.182,249Bk,0.689203888555484,4.47213595499958
21,0.49867,97,152,249074983.182,249Bk,0.7061657029338085,4.58257569495584
22,0.5191899999999999,97,152,249074983.182,249Bk,0.7205484022603894,4.69041575982343
23,0.542095,97,152,249074983.182,249Bk,0.7362710098869845,4.795831523312719
24,0.553,97,152,249074983.182,249Bk,0.7436396977031283,4.898979485566356
25,0.558164,97,152,249074983.182,249Bk,0.7471037411230116,5.0
26,0.56921,97,152,249074983.182,249Bk,0.754460071839458,5.0990195135927845
27,0.57,97,152,249074983.182,249Bk,0.7549834435270749,5.196152422706632
28,0.5978359999999999,97,152,249074983.182,249Bk,0.7731985514730353,5.291502622129181
29,0.60669,97,152,249074983.182,249Bk,0.778903074843077,5.385164807134504
30,0.6243,97,152,249074983.182,249Bk,0.79012657213892,5.477225575051661
31,0.62493,97,152,249074983.182,249Bk,0.7905251419151702,5.5677643628300215
32,0.625,97,152,249074983.182,249Bk,0.7905694150420949,5.656854249492381
33,0.643058,97,152,249074983.182,249Bk,0.8019089723902583,5.744562646538029
34,0.6541,97,152,249074983.182,249Bk,0.80876448982383,5.830951894845301
35,0.66152,97,152,249074983.182,249Bk,0.8133387977958508,5.916079783099616
36,0.671089,97,152,249074983.182,249Bk,0.819200219726533,6.0
37,0.67281,97,152,249074983.182,249Bk,0.8202499619018583,6.082762530298219
38,0.682,97,152,249074983.182,249Bk,0.8258329128825032,6.164414002968976
39,0.70185,97,152,249074983.182,249Bk,0.8377648834846206,6.244997998398398
40,0.7034199999999999,97,152,249074983.182,249Bk,0.8387013771301439,6.324555320336759
41,0.7048399999999999,97,152,249074983.182,249Bk,0.8395474971673729,6.4031242374328485
42,0.70912,97,152,249074983.182,249Bk,0.8420926314842091,6.48074069840786
43,0.71115,97,152,249074983.182,249Bk,0.843297100670932,6.557438524302
44,0.72317,97,152,249074983.182,249Bk,0.8503940263195644,6.6332495807108
45,0.75,97,152,249074983.182,249Bk,0.8660254037844386,6.708203932499369
46,0.76789,97,152,249074983.182,249Bk,0.8762933298844628,6.782329983125268
47,0.76915,97,152,249074983.182,249Bk,0.8770119725522566,6.855654600401044
1,0.0,97,153,250078315.027,250Bk,0.0,1.0
2,0.03447,97,153,250078315.027,250Bk,0.18566098136118964,1.4142135623730951
3,0.03559,97,153,250078315.027,250Bk,0.18865312083291916,1.7320508075688772
4,0.07833,97,153,250078315.027,250Bk,0.2798749720857512,2.0
5,0.08026,97,153,250078315.027,250Bk,0.2833019590472328,2.23606797749979
6,0.086,97,153,250078315.027,250Bk,0.29325756597230357,2.449489742783178
7,0.09749,97,153,250078315.027,250Bk,0.3122338866939333,2.6457513110645907
8,0.10382999999999999,97,153,250078315.027,250Bk,0.32222662832236565,2.8284271247461903
9,0.11545,97,153,250078315.027,250Bk,0.33977934016064015,3.0
10,0.12500999999999998,97,153,250078315.027,250Bk,0.3535675324460661,3.1622776601683795
11,0.13049000000000002,97,153,250078315.027,250Bk,0.36123399618529817,3.3166247903554
12,0.13732,97,153,250078315.027,250Bk,0.3705671329192593,3.4641016151377544
13,0.14643,97,153,250078315.027,250Bk,0.3826617305140403,3.605551275463989
14,0.1486,97,153,250078315.027,250Bk,0.38548670534792767,3.7416573867739413
15,0.156,97,153,250078315.027,250Bk,0.39496835316262996,3.872983346207417
16,0.15739,97,153,250078315.027,250Bk,0.39672408548007265,4.0
17,0.16709000000000002,97,153,250078315.027,250Bk,0.4087664369783801,4.123105625617661
18,0.17513,97,153,250078315.027,250Bk,0.41848536414073073,4.242640687119285
19,0.17999,97,153,250078315.027,250Bk,0.4242522834352221,4.358898943540674
20,0.19,97,153,250078315.027,250Bk,0.43588989435406733,4.47213595499958
21,0.20364000000000002,97,153,250078315.027,250Bk,0.45126488895104616,4.58257569495584
22,0.21181999999999998,97,153,250078315.027,250Bk,0.4602390683112419,4.69041575982343
23,0.21594000000000002,97,153,250078315.027,250Bk,0.464693447339211,4.795831523312719
24,0.23674,97,153,250078315.027,250Bk,0.48655934889795305,4.898979485566356
25,0.241,97,153,250078315.027,250Bk,0.4909175083453431,5.0
26,0.2479,97,153,250078315.027,250Bk,0.4978955713801841,5.0990195135927845
1,0.0,98,151,249074850.491,249Cf,0.0,1.0
2,0.062479999999999994,98,151,249074850.491,249Cf,0.24995999679948788,1.4142135623730951
3,0.1362,98,151,249074850.491,249Cf,0.36905284174491865,1.7320508075688772
4,0.14498,98,151,249074850.491,249Cf,0.3807623931009994,2.0
5,0.18797,98,151,249074850.491,249Cf,0.4335550714730483,2.23606797749979
6,0.2206,98,151,249074850.491,249Cf,0.4696807426326951,2.449489742783178
7,0.24313,98,151,249074850.491,249Cf,0.4930821432580985,2.6457513110645907
8,0.315,98,151,249074850.491,249Cf,0.5612486080160912,2.8284271247461903
9,0.3171,98,151,249074850.491,249Cf,0.5631163290120434,3.0
10,0.37954,98,151,249074850.491,249Cf,0.6160681780452549,3.1622776601683795
11,0.384,98,151,249074850.491,249Cf,0.6196773353931867,3.3166247903554
12,0.4168,98,151,249074850.491,249Cf,0.6456004956627589,3.4641016151377544
13,0.4257,98,151,249074850.491,249Cf,0.6524568951279464,3.605551275463989
14,0.43756000000000006,98,151,249074850.491,249Cf,0.6614831819479616,3.7416573867739413
15,0.44,98,151,249074850.491,249Cf,0.6633249580710799,3.872983346207417
16,0.44298999999999994,98,151,249074850.491,249Cf,0.6655749394320672,4.0
17,0.46,98,151,249074850.491,249Cf,0.6782329983125268,4.123105625617661
18,0.5006,98,151,249074850.491,249Cf,0.7075309180523491,4.242640687119285
19,0.545,98,151,249074850.491,249Cf,0.73824115301167,4.358898943540674
20,0.5506,98,151,249074850.491,249Cf,0.7420242583635659,4.47213595499958
1,0.0,98,152,250076404.561,250Cf,0.0,1.0
2,0.042720999999999995,98,152,250076404.561,250Cf,0.20669059001318854,1.4142135623730951
3,0.141875,98,152,250076404.561,250Cf,0.3766629793329841,1.7320508075688772
4,0.29622,98,152,250076404.561,250Cf,0.5442609668164712,2.0
5,0.5,98,152,250076404.561,250Cf,0.7071067811865476,2.23606797749979
6,0.8715700000000001,98,152,250076404.561,250Cf,0.9335791342998193,2.449489742783178
7,0.90589,98,152,250076404.561,250Cf,0.9517825381882145,2.6457513110645907
8,0.9519799999999999,98,152,250076404.561,250Cf,0.9756946243574369,2.8284271247461903
9,1.00851,98,152,250076404.561,250Cf,1.0042459858022834,3.0
10,1.031852,98,152,250076404.561,250Cf,1.015801161645329,3.1622776601683795
11,1.07,98,152,250076404.561,250Cf,1.03440804327886,3.3166247903554
12,1.0713700000000002,98,152,250076404.561,250Cf,1.035070045938921,3.4641016151377544
13,1.123,98,152,250076404.561,250Cf,1.0597169433391165,3.605551275463989
14,1.15424,98,152,250076404.561,250Cf,1.0743556208258045,3.7416573867739413
15,1.1755200000000001,98,152,250076404.561,250Cf,1.0842140010164045,3.872983346207417
