N,Z,O,Mass_Excess,dMass_Excess,Binding_Energy,dBinding_Energy,B_Decay_Energy,dB_Decay_Energy,Atomic_Mass_Micro,dAtomic_Mass_Micro,S(2n),dS(2n),S(2p),dS(2p),Q(a),dQ(a),Q(2B-),dQ(2B-),Q(ep),dQ(ep),Q(B-n),dQ(B-n),A,EL,S(n),dS(n),S(p),dS(p),Q(4B-),dQ(4B-),"Q(d,a)","dQ(d,a)","Q(p,a)","dQ(p,a)","Q(n,a)","dQ(n,a)","Q(g,p)","Q(g,n)","Q(g,pn)","Q(g,d)","Q(g,t)","Q(g,He3)","Q(g,2p)","Q(g,2n)","Q(g,a)","Q(p,n)","Q(p,2p)","Q(p,pn)","Q(p,d)","Q(p,2n)","Q(p,t)","Q(p,3He)","Q(n,2p)","Q(n,np)","Q(n,d)","Q(n,2n)","Q(n,t)","Q(n,3He)","Q(d,t)","Q(d,3He)","Q(3He,t)","Q(3He,a)","Q(t,a)",Neutrons,Mass_Number
72,46,Other,-75388.746,2.491,8405.222,0.021,4165.045999999999,3.5389999999999997,117919066.847,2.673,11699.75,7.49,25897.78,4.48,-7591.85,4.23,11312.89,20.16,-23187.85,433.15,-1278.05,13.79,118,Pd,7035.59,7.61,13780.34,9.18,16264.11,2.53,6058.18,73.87,3705.14,7.67,-3552.61,88.53,-13780.34,-7035.59,-20012.9139,-17788.3479,-16108.7249,-24130.2294,-25897.78,-11699.75,-7591.85,3382.6995,-13780.34,-7035.59,-4811.024,-2060.3965,-3217.9550999999988,-12294.873500000003,-22405.5035,-13780.34,-11555.774,-7035.59,-11531.1189,-18179.7396,-778.3609999999999,-8286.865600000001,4146.4540000000015,13542.0294,6033.5249,72,118
71,47,x,-79553.792,2.515,8433.889000000001,0.021,7147.849,20.158,117914595.487,2.7,13153.77,4.12,23395.61,73.87,-6268.08,71.61,7674.42,8.15,-17945.39,9.24,-1206.72,2.71,118,Ag,5443.09,13.8,10418.28,7.68,8442.42,3.93,10988.65,7.56,5736.65,13.78,322.44,7.74,-10418.28,-5443.09,-15082.4439,-12857.8779,-14077.2149,-20255.1794,-23395.61,-13153.77,-6268.08,6365.502500000001,-10418.28,-5443.09,-3218.524000000001,-1989.0665,-4671.9751,-7364.403500000002,-17163.0435,-10418.28,-8193.714,-5443.09,-6600.648900000003,-15677.5696,814.1390000000001,-4924.8056000000015,7129.257000000001,15134.5294,9395.5849,71,118
70,48,-nn,-86701.641,20.001,8487.834,0.16899999999999998,526.57,21.45,117906921.955,21.471,14131.79,20.0,21447.95,21.23,-5635.61,21.17,4951.21,20.01,-17566.13,21.27,-5829.92,20.59,118,Cd,8354.57,20.02,11808.6,24.17,994.94,27.23,6551.82,20.26,3145.07,27.09,-628.85,24.16,-11808.6,-8354.57,-19519.2739,-17294.7079,-16668.7949,-21206.4694,-21447.95,-14131.79,-5635.61,-255.77649999999997,-11808.6,-8354.57,-6130.004,-6612.2665,-5649.9951,-11801.233500000002,-16783.7835,-11808.6,-9584.034,-8354.57,-11037.478900000002,-13729.9096,-2097.3409999999994,-6315.1256,507.97800000000007,12223.0494,8005.2649,70,118
69,49,Other,-87228.211,7.752000000000002,8485.667,0.066,4424.643,7.74,117906356.659,8.322000000000001,15121.1,7.76,19263.5,8.41,-4722.33,9.0,768.0,8.29,-12335.17,15.63,-4901.78,7.74,118,In,6356.49,6.02,8098.79,7.82,-6257.16,21.23,12195.08,7.75,5720.32,7.78,3400.84,19.84,-8098.79,-6356.49,-13876.0139,-11651.4479,-14093.5449,-17176.7794,-19263.5,-15121.1,-4722.33,3642.2965,-8098.79,-6356.49,-4131.924,-5684.1264999999985,-6639.3051,-6157.973500000003,-11552.8235,-8098.79,-5874.224,-6356.49,-5394.218900000002,-11545.4596,-99.26099999999953,-2605.3156,4406.0509999999995,14221.1294,11715.0749,69,118
68,50,Other,-91652.853,0.499,8516.533000000001,0.004,-3656.64,2.975,117901606.609,0.536,16269.52,0.49,17518.31,0.51,-4062.84,0.57,-3956.27,18.49,-12523.44,1.12,-11084.63,8.45,118,Sn,9326.42,0.13,9998.78,4.86,-13573.8,10.39,7307.7,0.55,2747.55,0.5,2078.03,0.82,-9998.78,-9326.42,-18763.3939,-16538.8279,-17066.3149,-18499.5894,-17518.31,-16269.52,-4062.84,-4438.9865,-9998.78,-9326.42,-7101.854,-11866.9765,-7787.7251,-11045.3535,-11741.0935,-9998.78,-7774.214000000001,-9326.42,-10281.5989,-9800.2696,-3069.191,-4505.3056000000015,-3675.232,11251.1994,9815.0849,68,118
67,51,-,-87996.213,3.016,8478.915,0.026,-299.63,18.726,117905532.174,3.238,17316.7,5.98,14324.41,3.02,-1851.33,3.03,-7025.17,19.99,-6342.14,5.7,-10972.12,13.79,118,Sb,7427.99,8.95,4887.43,2.98,-19586.85,13.1,14240.56,3.01,6901.68,3.02,7186.53,3.02,-4887.43,-7427.99,-11830.5339,-9605.9679,-12912.1849,-13391.0894,-14324.41,-17316.7,-1851.33,-1081.9765,-4887.43,-7427.99,-5203.424,-11754.4665,-8834.9051,-4112.493500000001,-5559.793500000002,-4887.43,-2662.8640000000005,-7427.99,-3348.7389000000016,-6606.3696,-1170.7609999999995,606.0443999999998,-318.222,13149.6294,14926.4349,67,118
66,52,+nn,-87696.584,18.481,8469.746,0.157,-6725.536,27.055999999999997,117905853.839,19.84,18570.26,33.5,10748.56,18.48,438.22,18.48,-9617.53,21.2,-4587.8,18.49,-15331.82,32.06,118,Te,10672.49,22.86,6346.02,20.32,-25342.0,196.0,9836.37,19.16,4170.87,24.46,7983.65,18.48,-6346.02,-10672.49,-16234.7239,-14010.1579,-15642.994900000003,-12593.9694,-10748.56,-18570.26,438.22,-7507.8825,-6346.02,-10672.49,-8447.923999999999,-16114.1665,-10088.465099999998,-8516.683500000001,-3805.4535,-6346.02,-4121.4540000000015,-10672.49,-7752.928900000001,-3030.5196,-4415.261,-852.5456000000003,-6744.128000000001,9905.1294,13467.8449,66,118
65,53,x,-80971.048,19.76,8406.12,0.16699999999999998,-2891.991,22.32,117913074.0,21.213,19621.45,98.59,8726.84,20.42,1100.61,29.45,-12561.68,23.52,379.52,21.49,-14857.03,22.32,118,I,8606.29,32.81,3164.61,23.91,-31411.0,301.0,15008.72,34.23,5955.77,34.23,11678.76,25.44,-3164.61,-8606.29,-11062.3739,-8837.807900000002,-13858.0949,-8898.8594,-8726.84,-19621.45,1100.61,-3674.3375,-3164.61,-8606.29,-6381.724000000001,-15639.3765,-11139.6551,-3344.3335000000025,1161.8665,-3164.61,-940.0440000000003,-8606.29,-2580.5789000000022,-1008.7996000000003,-2349.061000000001,2328.8644,-2910.583,11971.3294,16649.2549,65,118
64,54,x,-78079.057,10.378,8374.981,0.08800000000000001,-9669.689,16.442,117916178.68,11.140999999999998,21174.97,16.67,7388.04,29.81,1384.6,29.81,-15725.0,196.0,-272.62,16.99,-19657.28,63.27,118,Xe,11965.04,14.68,4931.95,28.18,-1893.8960000000002,114.54533333333332,10123.99,97.15,3122.79,30.68,9630.1,29.81,-4931.95,-11965.04,-15947.1039,-13722.5379,-16691.0749,-10947.5194,-7388.04,-21174.97,1384.6,-10452.0355,-4931.95,-11965.04,-9740.474000000002,-20439.6265,-12693.1751,-8229.063500000002,509.7265,-4931.95,-2707.384,-11965.04,-7465.308900000003,330.0003999999999,-5707.8110000000015,561.5244000000001,-9688.280999999999,8612.579399999999,14881.9149,64,118
63,55,IT,-68409.367,12.753,8286.404,0.108,-6055.0,196.0,117926559.519,13.69,22509.0,101.0,5495.07,97.43,1962.0,150.0,-18849.0,300.0,4737.74,29.14,-19022.93,250.66,118,Cs,9987.59,63.7,1513.0,16.44,-858.0087499999995,147.625625,15348.16,18.24,5111.44,17.59,13574.83,31.57,-1513.0,-9987.59,-10722.9339,-8498.367900000001,-14702.424900000002,-7002.7894,-5495.07,-22509.0,1962.0,-6837.3465,-1513.0,-9987.59,-7763.024,-19805.2765,-14027.2051,-3004.893500000002,5520.0864999999985,-1513.0,711.5659999999997,-9987.59,-2241.1389000000017,2222.9704,-3730.361,3980.4744,-6073.592,10590.0294,18300.8649,63,118
62,56,x,-62354.0,196.0,8228.0,2.0,-12794.0,358.0,117933060.0,210.0,23917.0,280.0,3885.0,196.0,2307.0,196.0,-457.6758333333334,159.83777777777777,4542.0,196.0,-23955.0,280.0,118,Ba,12968.0,318.0,3150.0,205.0,-922.1725806451615,151.82451612903228,10399.0,220.0,2209.0,221.0,11949.0,196.0,-3150.0,-12968.0,-15672.0939,-13447.5279,-17604.8649,-8628.6194,-3885.0,-23917.0,2307.0,-13576.3465,-3150.0,-12968.0,-10743.434,-24737.3465,-15435.2051,-7954.053500000003,5324.3465,-3150.0,-925.4340000000003,-12968.0,-7190.2989000000025,3833.0404,-6710.771,2343.4744,-12812.591999999999,7609.6194,16663.8649,62,118
61,57,x,-49560.0,300.0,8113.0,3.0,804.7166578947368,178.91855263157893,117946795.0,322.0,25057.0,433.0,2095.0,316.0,2697.0,308.0,-1013.5291666666667,170.44444444444446,9644.0,306.0,-6975.412972972974,176.1327027027027,118,La,11161.0,361.0,-609.0,391.0,-2209.2870967741933,172.17483870967743,15731.0,361.0,4324.0,361.0,15786.0,317.0,609.0,-11161.0,-10340.0939,-8115.527900000001,-15489.8649,-4791.6194,-2095.0,-25057.0,2697.0,22.370157894737005,609.0,-11161.0,-8936.434000000001,-7757.759472972973,-16575.2051,-2622.0535000000023,10426.3465,609.0,2833.566,-11161.0,-1858.2989000000016,5623.0404,-4903.771,6102.4744,786.1246578947372,9416.6194,20422.8649,61,118
76,43,x,-40371.0,503.0,8128.0,4.0,12193.0,585.0,118956660.0,540.0,8132.0,643.0,17156.724285714285,181.51714285714286,-11442.0,711.0,22452.0,503.0,-9884.202352941176,175.22294117647058,8818.0,541.0,119,Tc,4653.0,643.0,15030.0,709.0,38275.0,503.0,6510.0,709.0,5993.0,709.0,2990.0872222222224,187.91833333333332,-15030.0,-4653.0,-19561.0939,-17336.5279,-13820.8649,-17587.53217777778,-17156.724285714285,-8132.0,-11442.0,11410.6535,-15030.0,-4653.0,-2428.4339999999997,8035.6535,349.79490000000084,-11843.053500000002,-9101.855852941178,-15030.0,-12805.434,-4653.0,-11079.298900000002,-9438.683885714285,1604.2290000000007,-9536.5256,12174.408000000001,15924.6194,4783.864900000001,76,119
75,44,x,-52564.0,298.0,8224.0,3.0,10259.0,298.0,118943570.0,320.0,9217.0,526.0,30972.0,582.0,-10240.0,499.0,18844.0,298.0,-27223.0,582.0,4252.0,299.0,119,Ru,3376.0,359.0,16064.0,499.0,31413.0,300.0,6528.0,499.0,3756.0,422.0,-5418.0,582.0,-16064.0,-3376.0,-19543.0939,-17318.5279,-16057.8649,-25995.6194,-30972.0,-9217.0,-10240.0,9476.6535,-16064.0,-3376.0,-1151.4340000000002,3469.6535,-735.2050999999992,-11825.053500000002,-26440.6535,-16064.0,-13839.434,-3376.0,-11061.298900000002,-23253.9596,2881.2290000000007,-10570.5256,10240.408000000001,17201.6194,3749.8649000000014,75,119
74,45,x,-62822.794,9.315,8303.394,0.078,8585.108,12.44,118932556.952,10.0,10068.06,12.88,29019.0,401.0,-8927.72,789.5,15822.97,17.4,-26322.0,401.0,4494.63,9.64,119,Rh,6006.65,25.96,12852.0,200.0,24876.49,11.84,7377.88,433.24,6110.17,10.03,-5721.0,298.0,-12852.0,-6006.65,-18693.2139,-16468.6479,-13703.6949,-26298.6194,-29019.0,-10068.06,-8927.72,7802.7615,-12852.0,-6006.65,-3782.0840000000003,3712.2835,-1586.2650999999987,-10975.1735,-25539.6535,-12852.0,-10627.434,-6006.65,-10211.4189,-21300.9596,250.5790000000006,-7358.5256,8566.516,14570.9694,6961.864900000001,74,119
73,46,x,-71407.902,8.245,8368.964,0.069,7237.863,16.855,118923340.45899999,8.851,11126.06,10.91,26495.98,433.22,-7643.08,88.87,12569.17,38.58,-21437.0,200.0,74.57,8.62,119,Pd,4090.47,8.56,13809.41,25.57,18657.12,8.27,8200.28,12.06,4192.28,74.28,-1692.59,9.05,-13809.41,-4090.47,-17870.8139,-15646.2479,-15621.584900000002,-22270.2094,-26495.98,-11126.06,-7643.08,6455.5165000000015,-13809.41,-4090.47,-1865.904,-707.7764999999998,-2644.265099999999,-10152.7735,-20654.6535,-13809.41,-11584.844,-4090.47,-9389.0189,-18777.9396,2166.7590000000005,-8315.9356,7219.271000000002,16487.1494,6004.4549000000015,73,119
72,47,Other,-78645.765,14.703,8423.212,0.124,5331.303000000001,35.926,118915570.293,15.783,12606.39,20.01,24326.33,17.18,-6840.85,16.42,9053.52,16.33,-21047.28,28.35,-15.44,24.82,119,Ag,7163.29,14.92,10545.99,14.91,10828.41,16.6,8489.52,16.39,6049.92,16.34,-2263.24,75.28,-10545.99,-7163.29,-17581.5739,-15357.0079,-13763.9449,-22840.8594,-24326.33,-12606.39,-6840.85,4548.9565,-10545.99,-7163.29,-4938.724,-797.7865,-4124.595099999999,-9863.5335,-20264.9335,-10545.99,-8321.423999999999,-7163.29,-9099.7789,-16608.289600000004,-906.0609999999997,-5052.5156,5312.710999999999,13414.3294,9267.8749,72,119
71,48,Other,-83977.06800000001,37.695,8461.438,0.317,3722.212,38.088,118909846.903,40.467,13701.31,37.71,22130.53,38.38,-5975.6,40.05,6087.95,37.7,-15877.29,37.77,-4820.18,38.36,119,Cd,5346.74,42.67,11712.25,37.78,3204.11,38.53,8915.75,40.06,3429.64,37.84,1500.97,38.36,-11712.25,-5346.74,-17155.3439,-14930.7779,-16384.2249,-19076.6494,-22130.53,-13701.31,-5975.6,2939.8655,-11712.25,-5346.74,-3122.1740000000004,-5602.5265,-5219.515099999999,-9437.303500000002,-15094.9435,-11712.25,-9487.684,-5346.74,-8673.548900000002,-14412.4896,910.4890000000003,-6218.7756,3703.62,15230.8794,8101.6149,71,119
70,49,Other,-87699.281,7.307,8486.143,0.061,2365.742,7.336,118905850.94399999,7.8439999999999985,14898.87,5.84,20095.21,15.41,-5141.54,19.67,1774.9,10.61,-15434.46,7.73,-4117.74,7.32,119,In,8542.39,8.38,8286.61,21.29,-3933.75,28.88,9429.91,7.38,5877.25,7.31,489.77,8.0,-8286.61,-8542.39,-16641.1839,-14416.6179,-13936.6149,-20087.8494,-20095.21,-14898.87,-5141.54,1583.3955,-8286.61,-8542.39,-6317.8240000000005,-4900.0864999999985,-6417.0751,-8923.143500000002,-14652.1135,-8286.61,-6062.044000000001,-8542.39,-8159.388900000003,-12377.1696,-2285.160999999999,-2793.1356000000005,2347.15,12035.2294,11527.2549,70,119
69,50,Other,-90065.022,0.725,8499.449,0.006,-590.8430000000001,7.689,118903311.216,0.778,15809.91,0.56,18224.57,1.24,-4405.46,0.97,-2883.84,7.94,-10652.35,20.01,-10140.13,3.02,119,Sn,6483.49,0.55,10125.78,7.72,-11270.61,10.4,9588.83,4.89,3048.78,0.76,4293.86,0.73,-10125.78,-6483.49,-16482.263899999998,-14257.6979,-16765.0849,-16283.7594,-18224.57,-15809.91,-4405.46,-1373.1895,-10125.78,-6483.49,-4258.924,-10922.4765,-7328.115099999999,-8764.223500000002,-9870.0035,-10125.78,-7901.214000000001,-6483.49,-8000.468900000003,-10506.5296,-226.2609999999995,-4632.3056000000015,-609.435,14094.1294,9688.0849,69,119
68,51,Other,-89474.18,7.701,8487.91,0.065,-2293.0,2.0,118903945.51200001,8.267000000000001,16977.27,11.42,15109.08,9.09,-2362.75,7.7,-5708.65,28.99,-9534.94,10.9,-9848.91,20.02,119,Sb,9549.28,8.24,5110.3,7.69,-17169.13,15.93,11634.38,7.69,6915.85,7.7,4421.97,7.7,-5110.3,-9549.28,-14436.7139,-12212.147900000002,-12898.0149,-16155.649399999998,-15109.08,-16977.27,-2362.75,-3075.3465,-5110.3,-9549.28,-7324.714000000001,-10631.2565,-8495.4751,-6718.673500000003,-8752.5935,-5110.3,-2885.734000000001,-9549.28,-5954.918900000002,-7391.0396,-3292.0510000000004,383.1743999999998,-2311.592,11028.3394,14703.5649,68,119
67,52,-,-87181.18,7.957000000000002,8462.065999999999,0.067,-3415.65,29.055,118906407.14799999,8.541,18228.4,15.63,11361.37,7.94,427.74,7.96,-8386.77,13.08,-2817.3,7.94,-14281.45,21.3,119,Te,7555.91,20.12,6473.94,8.48,-22591.09,200.43,12169.17,11.59,4505.03,9.48,9991.19,7.96,-6473.94,-7555.91,-13901.9239,-11677.3579,-15308.834900000002,-10586.4294,-11361.37,-18228.4,427.74,-4197.9965,-6473.94,-7555.91,-5331.344,-15063.7965,-9746.6051,-6183.883500000003,-2034.9535,-6473.94,-4249.374,-7555.91,-5420.1289000000015,-3643.3296000000014,-1298.6809999999996,-980.4655999999997,-3434.242,13021.7094,13339.924900000002,67,119
66,53,x,-83765.53,27.945,8426.789,0.235,-4971.117,29.81,118910074.0,30.0,19472.09,38.3,9703.93,29.19,812.96,32.21,-11460.48,31.23,-3058.29,28.11,-13757.79,29.81,119,I,10865.8,34.23,3357.92,33.5,-28976.0,301.0,12040.69,31.02,6367.49,39.52,8703.02,28.42,-3357.92,-10865.8,-14030.4039,-11805.8379,-13446.3749,-11874.5994,-9703.93,-19472.09,812.96,-5753.4635,-3357.92,-10865.8,-8641.234,-14540.1365,-10990.2951,-6312.363500000001,-2275.9435,-3357.92,-1133.3540000000005,-10865.8,-5548.608900000001,-1985.8896000000007,-4608.570999999999,2135.5544,-4989.709,9711.8194,16455.944900000002,66,119
65,54,x,-78794.413,10.378,8378.440999999999,0.087,-6489.361,17.379,118915410.713,11.140999999999998,20751.71,14.68,8276.94,16.99,843.43,29.81,-14204.33,200.54,1613.2,21.2,-18456.36,16.44,119,Xe,8786.67,14.68,5112.34,22.32,-34854.0,500.0,12352.47,28.18,3561.88,97.15,12120.95,29.81,-5112.34,-8786.67,-13718.6239,-11494.057900000002,-16251.9849,-8456.669399999999,-8276.94,-20751.71,843.43,-7271.707499999998,-5112.34,-8786.67,-6562.104,-19238.7065,-12269.915099999998,-6000.5835000000025,2395.5465,-5112.34,-2887.774000000001,-8786.67,-5236.828900000002,-558.8996000000006,-2529.4410000000003,381.13439999999986,-6507.953,11790.9494,14701.5249,65,119
64,55,IT,-72305.05099999999,13.94,8317.334,0.117,-7714.965,200.75400000000002,118922377.33,14.965,21954.59,63.95,6446.92,29.67,1607.83,32.06,-17516.0,300.0,1377.03,24.18,-18022.0,196.0,119,Cs,11967.0,18.89,1514.97,17.38,-858.0087499999995,147.625625,12591.09,17.38,5605.73,19.09,10833.59,97.59,-1514.97,-11967.0,-13480.0039,-11255.4379,-14208.1349,-9744.0294,-6446.92,-21954.59,1607.83,-8497.3115,-1514.97,-11967.0,-9742.434,-18804.3465,-13472.7951,-5761.963500000003,2159.3765,-1514.97,709.5959999999997,-11967.0,-4998.208900000001,1271.1203999999998,-5709.771,3978.5044,-7733.557,8610.6194,18298.8949,64,119
63,56,ep,-64590.086,200.269,8245.928,1.683,-9801.0,361.0,118930659.686,214.997,23274.97,320.59,4982.69,200.54,1641.75,200.63,-20650.0,539.0,6200.0,200.0,-23101.0,361.0,119,Ba,10307.0,280.0,3469.69,200.67,-922.1725806451615,151.82451612903228,12613.81,209.77,2317.0,224.0,14103.04,200.69,-3469.69,-10307.0,-13457.2839,-11232.7179,-17496.8649,-6474.579399999999,-4982.69,-23274.97,1641.75,-10583.3465,-3469.69,-10307.0,-8082.434,-23883.3465,-14793.1751,-5739.243500000002,6982.3465,-3469.69,-1245.1240000000005,-10307.0,-4975.488900000002,2735.3504000000007,-4049.771,2023.7844,-9819.591999999999,10270.6194,16344.1749,63,119
62,57,x,-54790.0,300.0,8157.0,3.0,-10849.0,583.0,118941181.0,322.0,24461.0,361.0,2874.0,306.0,2485.0,317.0,-1013.5291666666667,170.44444444444446,6331.0,300.0,-6975.412972972974,176.1327027027027,119,La,13301.0,424.0,-276.0,358.0,-2209.2870967741933,172.17483870967743,13379.0,391.0,4654.0,361.0,12899.0,316.0,276.0,-13301.0,-12692.0939,-10467.5279,-15159.8649,-7678.6194,-2874.0,-24461.0,2485.0,-11631.3465,276.0,-13301.0,-11076.434,-7757.759472972973,-15979.2051,-4974.053500000002,7113.3465,276.0,2500.5660000000003,-13301.0,-4210.298900000002,4844.0404,-7043.771,5769.4744,-10867.591999999999,7276.6194,20089.8649,62,119
61,58,x,-43940.0,500.0,8059.0,4.0,-1831.6571315789472,153.25257894736842,118952828.0,537.0,15696.55842105263,158.97973684210527,1061.0,559.0,2655.0,539.0,-1089.2985714285714,129.85028571428572,11125.0,537.0,-9726.513513513513,149.9691891891892,119,Ce,7884.651794871796,167.08435897435896,1669.0,583.0,-3541.1667741935485,160.57258064516128,13241.0,539.0,1569.0,590.0,16286.0,539.0,-1669.0,-7884.651794871796,-12830.0939,-10605.5279,-18244.8649,-4291.6194,-1061.0,-15696.55842105263,2655.0,-2614.003631578947,-1669.0,-7884.651794871796,-5660.085794871796,-10508.860013513515,-7214.7635210526305,-5112.053500000002,11907.3465,-1669.0,555.5659999999998,-7884.651794871796,-4348.298900000002,6657.0404,-1627.4227948717946,3824.4744,-1850.2491315789466,12692.967605128206,18144.8649,61,119
77,43,x,-35518.0,503.0,8087.0,4.0,14494.0,643.0,119961870.0,540.0,7871.0,643.0,17156.724285714285,181.51714285714286,-5245.0954054054055,196.34486486486486,23297.0,540.0,-9884.202352941176,175.22294117647058,8975.0,585.0,120,Tc,3218.0,711.0,7413.072972972974,175.13594594594596,40134.0,503.0,7823.0,709.0,5516.0,709.0,2990.0872222222224,187.91833333333332,-7413.072972972974,-3218.0,-18248.0939,-16023.5279,-14297.8649,-17587.53217777778,-17156.724285714285,-7871.0,-5245.0954054054055,13711.6535,-7413.072972972974,-3218.0,-993.4340000000003,8192.6535,610.7949000000008,-10530.053500000002,-9101.855852941178,-7413.072972972974,-5188.506972972973,-3218.0,-9766.298900000002,-9438.683885714285,3039.2290000000007,-1919.5985729729732,14475.408000000001,17359.6194,12400.791927027027,77,120
76,44,x,-50012.0,401.0,8201.0,3.0,8803.0,446.0,119946310.0,430.0,8895.0,448.0,31960.0,641.0,-10937.0,641.0,20268.0,401.0,-9964.661714285716,147.06685714285715,4740.0,401.0,120,Ru,5519.0,499.0,16930.0,643.0,33945.0,401.0,4488.0,566.0,3234.0,566.0,-8196.0,641.0,-16930.0,-5519.0,-21583.0939,-19358.5279,-16579.8649,-28773.6194,-31960.0,-8895.0,-10937.0,8020.6535,-16930.0,-5519.0,-3294.434,3957.6535,-413.20509999999916,-13865.053500000002,-9182.315214285714,-16930.0,-14705.434,-5519.0,-13101.298900000002,-24241.9596,738.2290000000003,-11436.5256,8784.408000000001,15058.6194,2883.8649000000005,76,120
75,45,x,-58815.0,196.0,8268.0,2.0,11466.0,196.0,119936860.0,210.0,10070.0,197.0,29603.0,446.0,-9784.0,357.0,16837.0,196.0,-25733.0,540.0,4522.0,196.0,120,Rh,4063.0,196.0,13539.0,357.0,26914.0,200.0,9156.0,280.0,5539.0,475.0,-4786.0,446.0,-13539.0,-4063.0,-16915.0939,-14690.5279,-14274.8649,-25363.6194,-29603.0,-10070.0,-9784.0,10683.6535,-13539.0,-4063.0,-1838.434,3739.6535,-1588.2050999999994,-9197.053500000002,-24950.6535,-13539.0,-11314.434,-4063.0,-8433.298900000002,-21884.9596,2194.2290000000007,-8045.5256,11447.408000000001,16514.6194,6274.864900000001,75,120
74,46,Other,-70280.05,2.291,8357.085,0.019,5371.451,5.024,119924551.25799999,2.459,11033.94,3.28,27598.0,200.0,-8636.06,4.37,13677.3,4.37,-25005.0,298.0,294.4,14.88,120,Pd,6943.47,8.49,14746.23,9.59,20818.32,2.22,5318.22,24.32,3481.38,9.12,-5143.78,433.15,-14746.23,-6943.47,-20752.8739,-18528.3079,-16332.4849,-25721.3994,-27598.0,-11033.94,-8636.06,4589.1045,-14746.23,-6943.47,-4718.904,-487.9465,-2552.1451,-13034.8335,-24222.6535,-14746.23,-12521.663999999999,-6943.47,-12271.0789,-19879.9596,-686.2410000000001,-9252.7556,5352.859,13634.149399999998,5067.634900000001,74,120
73,47,x,-75651.50200000001,4.471,8395.327,0.037000000000000005,8305.853000000001,5.82,119918784.767,4.8,12240.34,5.13,25341.98,24.64,-7340.3,73.97,10076.87,40.26,-20117.68,10.33,254.25,37.96,120,Ag,5077.05,15.37,11532.57,9.38,12766.26,8.47,10448.05,5.12,5637.03,8.52,-1107.73,9.95,-11532.57,-5077.05,-15623.0439,-13398.477900000002,-14176.834900000002,-21685.3494,-25341.98,-12240.34,-7340.3,7523.506499999998,-11532.57,-5077.05,-2852.484000000001,-528.0965,-3758.5451,-7905.0035000000025,-19335.3335,-11532.57,-9308.004,-5077.05,-7141.248900000002,-17623.939599999998,1180.1789999999999,-6039.0956,8287.260999999999,15500.5694,8281.2949,73,120
72,48,x,-83957.354,3.726,8458.023000000001,0.031,1771.015,40.183,119909868.067,4.0,13398.35,20.34,23146.55,4.48,-6550.64,8.05,7141.01,3.83,-19838.42,9.05,-4329.39,8.2,120,Cd,8051.6,37.88,12600.56,15.17,5410.63,4.84,6307.24,4.5,3088.71,14.07,-1886.48,8.15,-12600.56,-8051.6,-19763.8539,-17539.287900000007,-16725.1549,-22464.0994,-23146.55,-13398.35,-6550.64,988.6685,-12600.56,-8051.6,-5827.0340000000015,-5111.7365,-4916.5551,-12045.813500000002,-19056.0735,-12600.56,-10375.994,-8051.6,-11282.058900000002,-15428.5096,-1794.371,-7107.0855999999985,1752.4229999999998,12526.0194,7213.304900000001,72,120
71,49,+,-85728.369,40.01,8466.261999999999,0.333,5370.0,40.0,119907966.805,42.952,14642.79,40.75,20752.52,40.09,-5610.63,40.14,2689.39,40.63,-14371.57,42.63,-3734.66,40.01,120,In,6100.41,40.65,9040.27,54.97,-1975.38,42.84,11684.08,44.73,5554.07,40.02,2100.05,42.25,-9040.27,-6100.41,-14387.0139,-12162.4479,-14259.7949,-18477.5694,-20752.52,-14642.79,-5610.63,4587.6535,-9040.27,-6100.41,-3875.844,-4517.0065,-6160.9951,-6668.973500000003,-13589.2235,-9040.27,-6815.7040000000015,-6100.41,-5905.218900000003,-13034.4796,156.81900000000041,-3546.795600000001,5351.408,14477.2094,10773.5949,71,120
70,50,Other,-91098.369,0.8959999999999999,8504.492,0.006999999999999999,-2680.6079999999997,7.14,119902201.873,0.962,15588.15,1.0,18974.67,20.02,-4810.8,0.91,-1730.38,3.17,-14410.27,37.7,-9695.51,7.75,120,Sn,9104.66,1.09,10688.06,7.25,-8925.95,11.85,6840.65,7.8,2708.73,4.96,966.42,1.35,-10688.06,-9104.66,-19230.4439,-17005.8779,-17105.1349,-19611.1994,-18974.67,-15588.15,-4810.8,-3462.9545000000007,-10688.06,-9104.66,-6880.094,-10477.8565,-7106.355099999999,-11512.403500000002,-13627.9235,-10688.06,-8463.493999999999,-9104.66,-10748.648900000002,-11256.629599999998,-2847.431,-5194.5855999999985,-2699.2000000000007,11472.9594,9125.8049,70,120
